ID	Region	Filter_Code	Filter_Size	Depth	Station	Size_Categorie	Filter_ID	Mean_coverage
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	DCM	175	Size_All	175DCM1GGZZ11	0
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	IZZ	175	Size_All	175IZZ1GGZZ11	0
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	SUR	175	Size_All	175SUR1GGZZ11	0.817222153
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	SUR	178	Size_All	178SUR1GGZZ11	1.93824554
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	DCM	180	Size_All	180DCM1GGZZ11	0
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	SUR	180	Size_All	180SUR1GGZZ11	0
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	DCM	188	Size_All	188DCM1GGZZ11	0
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	SUR	188	Size_All	188SUR1GGZZ11	0
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	DCM	189	Size_All	189DCM1GGZZ11	1.786186578
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	MES	189	Size_All	189MES1GGZZ11	0
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	SUR	189	Size_All	189SUR1GGZZ11	5.23801618
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	SUR	191	Size_All	191SUR2GGZZ11	0
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	SUR	193	Size_All	193SUR1GGZZ11	32.3916202
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	DCM	194	Size_All	194DCM1GGZZ11	0.960663321
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	SUR	194	Size_All	194SUR1GGZZ11	124.151819
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	SUR	196	Size_All	196SUR1GGZZ11	5.874274253
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	DCM	201	Size_All	201DCM1GGZZ11	0.602554629
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	MES	201	Size_All	201MES1GGZZ11	0
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	SUR	201	Size_All	201SUR1GGZZ11	6.023425429
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	MES	205	Size_All	205MES1GGZZ11	0
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	SUR	205	Size_All	205SUR1GGZZ11	0
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	MES	206	Size_All	206MES1GGZZ11	0
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	SUR	206	Size_All	206SUR1GGZZ11	1.659587536
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	SUR	208	Size_All	208SUR1GGZZ11	7.203948063
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	MES	209	Size_All	209MES1GGZZ11	0.348867115
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	SUR	209	Size_All	209SUR1GGZZ11	3.461963667
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	MES	210	Size_All	210MES1GGZZ11	0
REFM_CHLORO_00001	Arctic	GGZZ	0.8-2000	SUR	210	Size_All	210SUR1GGZZ11	4.470744604
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	141	Size_All	141SUR1GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	142	Size_All	142SUR1GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	DCM	143	Size_All	143DCM1GGZZ11	0
REFM_CHLORO_00001	Atlantic	KKZZ	3-2000	MES	143	Size_All	143MES2KKZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	143	Size_All	143SUR1GGZZ11	0
REFM_CHLORO_00001	Atlantic	KKZZ	3-2000	MES	144	Size_All	144MES1KKZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	144	Size_All	144SUR1GGZZ11	0
REFM_CHLORO_00001	Atlantic	KKZZ	3-2000	MES	145	Size_All	145MES1KKZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	145	Size_All	145SUR1GGZZ11	0
REFM_CHLORO_00001	Atlantic	KKZZ	3-2000	MES	146	Size_All	146MES1KKZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	146	Size_All	146SUR1GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	147	Size_All	147SUR1GGZZ11	0
REFM_CHLORO_00001	Atlantic	KKZZ	3-2000	MES	148	Size_All	148MES1KKZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	148	Size_All	148SUR1GGZZ11	0
REFM_CHLORO_00001	Atlantic	KKZZ	3-2000	MES	149	Size_All	149MES1KKZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	149	Size_All	149SUR1GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	DCM	150	Size_All	150DCM1GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	150	Size_All	150SUR1GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	DCM	151	Size_All	151DCM1GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	151	Size_All	151SUR1GGZZ11	0
REFM_CHLORO_00001	Atlantic	KKZZ	3-2000	MES	152	Size_All	152MES1KKZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	MXL	152	Size_All	152MXL01GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	MXL	152	Size_All	152MXL02GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	MXL	152	Size_All	152MXL03GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	MXL	152	Size_All	152MXL1GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	152	Size_All	152SUR1GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	MXL	153	Size_All	153MXL01GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	MXL	153	Size_All	153MXL1GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	DCM	155	Size_All	155DCM1GGZZ11	1.004971066
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	MES	155	Size_All	155MES1GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	155	Size_All	155SUR1GGZZ11	21.60667159
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	67	Size_All	67SUR1GGZZ11	1.691102943
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	DCM	68	Size_All	68DCM1GGZZ11	0
REFM_CHLORO_00001	Atlantic	KKZZ	3-2000	MES	68	Size_All	68MES1KKZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	68	Size_All	68SUR1GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	70	Size_All	70SUR1GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	71	Size_All	71SUR1GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	DCM	72	Size_All	72DCM0GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	72	Size_All	72SUR0GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	DCM	76	Size_All	76DCM1GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	76	Size_All	76SUR1GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	DCM	78	Size_All	78DCM1GGZZ11	0
REFM_CHLORO_00001	Atlantic	KKZZ	3-2000	MES	78	Size_All	78MES1KKZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	78	Size_All	78SUR1GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	80	Size_All	80SUR0GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	DCM	82	Size_All	82DCM0GGZZ11	0.881654079
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	82	Size_All	82SUR0GGZZ11	1.560252584
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	83	Size_All	83SUR1GGZZ11	0
REFM_CHLORO_00001	Atlantic	GGZZ	0.8-2000	SUR	89	Size_All	89SUR1GGZZ11	3.750275904
REFM_CHLORO_00001	Indian	KKZZ	3-2000	SUR	40	Size_All	40SUR01KKZZ11	0
REFM_CHLORO_00001	Indian	KKZZ	3-2000	ZZZ	40	Size_All	40ZZZ01KKZZ11	0
REFM_CHLORO_00001	Indian	KKZZ	3-2000	ZZZ	40	Size_All	40ZZZ02KKZZ11	0
REFM_CHLORO_00001	Indian	KKZZ	3-2000	ZZZ	40	Size_All	40ZZZ03KKZZ11	0
REFM_CHLORO_00001	Indian	GGZZ	0.8-2000	DCM	47	Size_All	47DCM01GGZZ11	0
REFM_CHLORO_00001	Indian	GGZZ	0.8-2000	DCM	64	Size_All	64DCM1GGZZ11	0
REFM_CHLORO_00001	Indian	GGZZ	0.8-2000	SUR	64	Size_All	64SUR1GGZZ11	0
REFM_CHLORO_00001	Mediterranean	GGZZ	0.8-2000	SUR	11	Size_All	11SUR01GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	DCM	100	Size_All	100DCM1GGZZ11	0
REFM_CHLORO_00001	Pacific	KKZZ	3-2000	MES	100	Size_All	100MES1KKZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	100	Size_All	100SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	DCM	102	Size_All	102DCM1GGZZ11	0
REFM_CHLORO_00001	Pacific	KKZZ	3-2000	MES	102	Size_All	102MES1KKZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	102	Size_All	102SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	DCM	106	Size_All	106DCM1GGZZ11	0
REFM_CHLORO_00001	Pacific	KKZZ	3-2000	MES	106	Size_All	106MES1KKZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	106	Size_All	106SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	DCM	109	Size_All	109DCM1GGZZ11	0
REFM_CHLORO_00001	Pacific	KKZZ	3-2000	MES	109	Size_All	109MES1KKZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	109	Size_All	109SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	DCM	110	Size_All	110DCM1GGZZ11	0
REFM_CHLORO_00001	Pacific	KKZZ	3-2000	MES	110	Size_All	110MES1KKZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	110	Size_All	110SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	DCM	111	Size_All	111DCM1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	111	Size_All	111SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	KKZZ	3-2000	MES	112	Size_All	112MES1KKZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	113	Size_All	113SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	114	Size_All	114SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	115	Size_All	115SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	116	Size_All	116SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	117	Size_All	117SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	118	Size_All	118SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	119	Size_All	119SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	120	Size_All	120SUR2GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	121	Size_All	121SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	DCM	122	Size_All	122DCM1GGZZ11	0
REFM_CHLORO_00001	Pacific	KKZZ	3-2000	MES	122	Size_All	122MES1KKZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	122	Size_All	122SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	MXL	123	Size_All	123MXL01GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	MXL	123	Size_All	123MXL02GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	MXL	123	Size_All	123MXL03GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	MXL	123	Size_All	123MXL04GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	MXL	123	Size_All	123MXL05GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	MXL	123	Size_All	123MXL06GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	123	Size_All	123SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	MXL	124	Size_All	124MXL01GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	124	Size_All	124SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	MXL	125	Size_All	125MXL01GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	125	Size_All	125SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	126	Size_All	126SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	DCM	127	Size_All	127DCM1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	127	Size_All	127SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	DCM	128	Size_All	128DCM1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	128	Size_All	128SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	DCM	129	Size_All	129DCM1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	129	Size_All	129SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	130	Size_All	130SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	DCM	131	Size_All	131DCM1GGZZ11	0
REFM_CHLORO_00001	Pacific	KKZZ	3-2000	MES	131	Size_All	131MES1KKZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	131	Size_All	131SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	DCM	132	Size_All	132DCM1GGZZ11	0
REFM_CHLORO_00001	Pacific	KKZZ	3-2000	MES	132	Size_All	132MES1KKZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	132	Size_All	132SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	DCM	133	Size_All	133DCM1GGZZ11	0
REFM_CHLORO_00001	Pacific	KKZZ	3-2000	MES	133	Size_All	133MES1KKZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	133	Size_All	133SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	134	Size_All	134SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	DCM	135	Size_All	135DCM1GGZZ11	0
REFM_CHLORO_00001	Pacific	KKZZ	3-2000	MES	135	Size_All	135MES1KKZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	135	Size_All	135SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	136	Size_All	136SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	DCM	137	Size_All	137DCM1GGZZ11	0
REFM_CHLORO_00001	Pacific	KKZZ	3-2000	MES	137	Size_All	137MES1KKZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	137	Size_All	137SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	DCM	138	Size_All	138DCM1GGZZ11	0
REFM_CHLORO_00001	Pacific	KKZZ	3-2000	MES	138	Size_All	138MES1KKZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	138	Size_All	138SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	139	Size_All	139SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	140	Size_All	140SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	92	Size_All	92SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	93	Size_All	93SUR01GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	93	Size_All	93SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	94	Size_All	94SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	95	Size_All	95SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	DCM	96	Size_All	96DCM1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	96	Size_All	96SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	DCM	97	Size_All	97DCM1GGZZ11	0
REFM_CHLORO_00001	Pacific	KKZZ	3-2000	MES	97	Size_All	97MES1KKZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	97	Size_All	97SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	KKZZ	3-2000	MES	98	Size_All	98MES1KKZZ11	0
REFM_CHLORO_00001	Pacific	GGZZ	0.8-2000	SUR	99	Size_All	99SUR1GGZZ11	0
REFM_CHLORO_00001	Red_Sea	GGZZ	0.8-2000	ZZZ	33	Size_All	33ZZZ02GGZZ11	0
REFM_CHLORO_00001	Southern	GGZZ	0.8-2000	SUR	84	Size_All	84SUR0GGZZ11	0
REFM_CHLORO_00001	Southern	GGZZ	0.8-2000	DCM	85	Size_All	85DCM0GGZZ11	0
REFM_CHLORO_00001	Southern	GGZZ	0.8-2000	SUR	85	Size_All	85SUR0GGZZ11	0
REFM_CHLORO_00001	Southern	GGZZ	0.8-2000	DCM	86	Size_All	86DCM1GGZZ11	0
REFM_CHLORO_00001	Southern	GGZZ	0.8-2000	SUR	86	Size_All	86SUR1GGZZ11	0
REFM_CHLORO_00001	Southern	GGZZ	0.8-2000	SUR	87	Size_All	87SUR1GGZZ11	0
REFM_CHLORO_00001	Southern	GGZZ	0.8-2000	SUR	88	Size_All	88SUR1GGZZ11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	DCM	100	Size_04	100DCM1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	110	Size_04	110SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	DCM	111	Size_03	111DCM1QQSS11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	DCM	111	Size_04	111DCM1SSUU11	0
REFM_CHLORO_00001	Pacific	MMQQ	5-20	SUR	112	Size_02	112SUR1MMQQ11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	117	Size_04	117SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	DCM	127	Size_04	127DCM1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	DCM	128	Size_04	128DCM1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	DCM	137	Size_04	137DCM1SSUU11	0
REFM_CHLORO_00001	Pacific	QQSS	20-180	DCM	138	Size_03	138DCM1QQSS11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	142	Size_04	142SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	151	Size_04	151SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	MMQQ	5-20	MXL	152	Size_02	152MXL1MMQQ11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	MXL	153	Size_04	153MXL01SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	155	Size_04	155SUR1SSUU11	0
REFM_CHLORO_00001	Arctic	SSUU	180-2000	DCM	189	Size_04	189DCM1SSUU11	0
REFM_CHLORO_00001	Mediterranean	SSUU	180-2000	SUR	20	Size_04	20SUR2SSUU11	0
REFM_CHLORO_00001	Mediterranean	QQSS	20-180	SUR	23	Size_03	23SUR1QQSS11	0
REFM_CHLORO_00001	Mediterranean	QQSS	20-180	SUR	30	Size_03	30SUR1QQSS11	0
REFM_CHLORO_00001	Red_Sea	SSUU	180-2000	DCM	32	Size_04	32DCM1SSUU11	0
REFM_CHLORO_00001	Red_Sea	SSUU	180-2000	DCM	34	Size_04	34DCM1SSUU11	0
REFM_CHLORO_00001	Indian	QQSS	20-180	SUR	51	Size_03	51SUR1QQSS11	0
REFM_CHLORO_00001	Indian	QQSS	20-180	DCM	52	Size_03	52DCM0QQSS11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	67	Size_04	67SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	70	Size_04	70SUR1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	DCM	78	Size_04	78DCM1SSUU11	0
REFM_CHLORO_00001	Atlantic	SSUU	180-2000	SUR	89	Size_04	89SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	SSUU	180-2000	SUR	90	Size_04	90SUR1SSUU11	0
REFM_CHLORO_00001	Pacific	MMQQ	5-20	SUR	99	Size_02	99SUR1MMQQ11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	DCM	158	Size_01	158DCM0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	DCM	158	Size_01	158DCM0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	MES	158	Size_01	158MES0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	MES	158	Size_01	158MES0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	SUR	158	Size_01	158SUR0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	SUR	158	Size_01	158SUR0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	MES	163	Size_01	163MES0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	MES	163	Size_01	163MES0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	SUR	163	Size_01	163SUR0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	SUR	163	Size_01	163SUR0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	DCM	168	Size_01	168DCM0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	DCM	168	Size_01	168DCM0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	IZZ	168	Size_01	168IZZ0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	IZZ	168	Size_01	168IZZ0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	SUR	168	Size_01	168SUR0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	SUR	168	Size_01	168SUR0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	DCM	173	Size_01	173DCM0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	DCM	173	Size_01	173DCM0CCKK11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	IZZ	173	Size_01	173IZZ0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	SUR	173	Size_01	173SUR0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	SUR	173	Size_01	173SUR0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	IZZ	175	Size_01	175IZZ0AACC11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	SUR	175	Size_01	175SUR0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	SUR	175	Size_01	175SUR0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	ZZZ	175	Size_01	175ZZZ0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	ZZZ	175	Size_01	175ZZZ0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	SUR	178	Size_01	178SUR0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	SUR	178	Size_01	178SUR0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	SUR	180	Size_01	180SUR0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	SUR	180	Size_01	180SUR0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	ZZZ	180	Size_01	180ZZZ0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	ZZZ	180	Size_01	180ZZZ0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	DCM	188	Size_01	188DCM0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	DCM	188	Size_01	188DCM0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	SUR	188	Size_01	188SUR0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	SUR	188	Size_01	188SUR0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	DCM	189	Size_01	189DCM0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	DCM	189	Size_01	189DCM0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	MES	189	Size_01	189MES0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	MES	189	Size_01	189MES0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	SUR	189	Size_01	189SUR0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	SUR	189	Size_01	189SUR0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	SUR	191	Size_01	191SUR0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	SUR	191	Size_01	191SUR0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	SUR	193	Size_01	193SUR0AACC11	0
TARA_CHLORO_00158	Arctic	CCKK	0.22-3	SUR	193	Size_01	193SUR0CCKK11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	SUR	193	Size_01	193SUR1AACC11	0
TARA_CHLORO_00158	Arctic	AACC	0-0.2	DCM	194	Size_01	194DCM0AACC11	0
